account_id,customer_id,branch_id,account_type,account_status,customer_segment,currency,opening_balance,current_balance,interest_rate,opened_at,credit_limit,overdraft_limit
ACC000001815,C0001752,BR001,Money Market,Active,Premium,USD,3772.53,3772.53,3.36,2025-12-04,,
ACC000001816,C0001327,BR004,Current,Inactive,Retail,USD,300.93,300.93,0.01,2026-03-23,45087.95,1517.87
ACC000001817,C0000591,BR004,Fixed Deposit,Active,Retail,USD,1232.97,1232.97,4.09,2024-08-15,,
ACC000001818,C0000350,BR001,Savings,Active,Retail,USD,1597.62,1597.62,1.48,2025-07-22,,
ACC000001819,C0000168,BR012,Fixed Deposit,Active,Premium,USD,8976.1,8976.1,3.25,2025-11-10,,
ACC000001820,C0001437,BR006,Money Market,Active,Retail,USD,553.34,553.34,2.29,2025-04-11,,
ACC000001821,C0001349,BR001,Checking,Closed,Premium,USD,8956.2,8956.2,0.04,2025-03-21,,2361.51
ACC000001822,C0001891,BR006,Savings,Active,Retail,USD,2366.8,2366.8,0.81,2026-04-16,,
ACC000001823,C0001582,BR002,Money Market,Active,Retail,USD,1728.67,1728.67,2.61,2026-04-17,,
ACC000001824,C0001459,BR004,Money Market,Active,Retail,USD,2170.04,2170.04,2.84,2025-09-04,,
ACC000001825,C0000349,BR004,Fixed Deposit,Active,Retail,EUR,925.08,925.08,3.25,2026-03-12,,
ACC000001826,C0000237,BR013,Fixed Deposit,Active,Retail,USD,5835.52,5835.52,4.12,2025-05-01,,
ACC000001827,C0000113,BR002,Checking,Active,Retail,USD,557.7,557.7,0.02,2025-11-22,,2996.43
ACC000001828,C0000530,BR003,Fixed Deposit,Active,Retail,USD,2944.11,2944.11,3.92,2025-09-26,,
ACC000001829,C0000440,BR002,Savings,Active,Premium,EUR,43559.85,43559.85,1.96,2025-09-25,,
ACC000001830,C0001748,BR005,Checking,Inactive,Premium,USD,21609.93,21609.93,0.01,2025-07-07,,2902.9
ACC000001831,C0001439,BR006,Money Market,Active,Retail,USD,1476.57,1476.57,3.19,2025-04-26,,
ACC000001832,C0001236,BR001,Fixed Deposit,Active,Retail,USD,1066.04,1066.04,3.08,2026-04-12,,
ACC000001833,C0000400,BR001,Savings,Active,Retail,EUR,5095.37,5095.37,0.64,2025-11-26,,
ACC000001834,C0000412,BR001,Money Market,Closed,Retail,CAD,435.73,435.73,2.35,2026-04-30,,
ACC000001835,C0000077,BR003,Money Market,Active,Premium,USD,5063.82,5063.82,3.33,2026-01-01,,
ACC000001836,C0000140,BR002,Savings,Active,Retail,USD,1214.93,1214.93,0.52,2026-02-25,,
ACC000001837,C0001695,BR003,Savings,Active,Retail,USD,6233.25,6233.25,0.86,2026-02-02,,
ACC000001838,C0000912,BR004,Current,Active,Retail,USD,2643.26,2643.26,0.02,2026-04-14,36582.46,2413.15
ACC000001839,C0001651,BR006,Checking,Active,Retail,USD,686.74,686.74,0.01,2026-02-15,,2124.28
ACC000001840,C0000980,BR001,Fixed Deposit,Frozen,Premium,USD,9795.64,9795.64,4.84,2025-10-12,,
ACC000001841,C0000907,BR005,Savings,Active,Retail,USD,978.16,978.16,2.36,2025-10-26,,
ACC000001842,C0000636,BR001,Current,Active,Retail,USD,889.1,889.1,0.01,2025-11-18,19115.49,3969.33
ACC000001843,C0000537,BR012,Fixed Deposit,Active,Retail,USD,4812.1,4812.1,4.46,2025-11-25,,
ACC000001844,C0000060,BR004,Checking,Active,Retail,USD,458.64,458.64,0.02,2025-12-30,,1139.38
ACC000001845,C0000035,BR003,Savings,Inactive,Retail,USD,9034.27,9034.27,1.18,2026-02-01,,
ACC000001846,C0000195,BR005,Money Market,Active,Retail,USD,4139.08,4139.08,2.08,2026-02-25,,
ACC000001847,C0000589,BR001,Fixed Deposit,Active,Business,USD,221689.72,221689.72,4.29,2025-01-04,,
ACC000001848,C0001059,BR002,Money Market,Active,Premium,USD,8409.02,8409.02,2.38,2026-04-06,,
ACC000001849,C0001150,BR009,Fixed Deposit,Inactive,Business,EUR,50014.64,50014.64,3.82,2026-01-28,,
ACC000001850,C0001455,BR003,Money Market,Active,Premium,USD,3187.04,3187.04,1.72,2025-12-23,,
ACC000001851,C0001214,BR001,Savings,Active,Retail,USD,1069.92,1069.92,1.43,2026-01-24,,
ACC000001852,C0001104,BR004,Checking,Inactive,Retail,USD,2962.1,2962.1,0.03,2025-09-19,,3196.49
ACC000001853,C0001859,BR007,Checking,Active,Business,GBP,283587.41,283587.41,0.04,2025-05-11,,2645.6
ACC000001854,C0001876,BR012,Fixed Deposit,Inactive,Retail,USD,597.55,597.55,4.99,2026-04-11,,
ACC000001855,C0000423,BR002,Savings,Active,Premium,USD,9269.59,9269.59,1.55,2026-03-19,,
ACC000001856,C0000170,BR001,Savings,Active,Retail,USD,1554.18,1554.18,1.51,2026-02-10,,
ACC000001857,C0001541,BR002,Money Market,Active,Premium,USD,3308.37,3308.37,1.99,2025-05-11,,
ACC000001858,C0001007,BR007,Checking,Active,Retail,EUR,3266.09,3266.09,0.03,2025-02-12,,4437.54
ACC000001859,C0000047,BR005,Money Market,Active,Business,EUR,25114.78,25114.78,3.19,2026-02-06,,
ACC000001860,C0001174,BR004,Savings,Inactive,Retail,USD,1487.14,1487.14,1.65,2025-08-25,,
ACC000001861,C0000759,BR002,Money Market,Frozen,Retail,GBP,1150.61,1150.61,2.67,2026-04-05,,
ACC000001862,C0000453,BR006,Fixed Deposit,Active,Retail,USD,821.11,821.11,3.78,2026-04-01,,
ACC000001863,C0001034,BR003,Checking,Inactive,Premium,USD,13265.94,13265.94,0.04,2025-09-14,,3844.01
ACC000001864,C0001370,BR002,Savings,Active,Premium,USD,10768.61,10768.61,1.99,2025-04-22,,
ACC000001865,C0000250,BR003,Money Market,Active,Retail,USD,1246.56,1246.56,3.22,2026-01-28,,
ACC000001866,C0000258,BR007,Current,Active,Premium,USD,6448.08,6448.08,0.01,2025-08-05,6502.5,3617.53
ACC000001867,C0000087,BR003,Money Market,Active,Retail,USD,2488.72,2488.72,1.7,2026-05-08,,
ACC000001868,C0001029,BR005,Checking,Active,Retail,USD,9448.56,9448.56,0.02,2026-01-20,,1060.89
ACC000001869,C0000945,BR001,Checking,Closed,Premium,GBP,15365.61,15365.61,0.04,2025-12-03,,2654.65
ACC000001870,C0000422,BR002,Current,Active,Retail,USD,4895.73,4895.73,0.0,2026-04-13,17759.61,3603.12
ACC000001871,C0000822,BR003,Savings,Active,Retail,USD,450.24,450.24,0.62,2026-04-21,,
ACC000001872,C0000015,BR004,Money Market,Active,Premium,EUR,15642.73,15642.73,3.0,2026-01-12,,
ACC000001873,C0001989,BR002,Fixed Deposit,Active,Retail,USD,603.43,603.43,4.66,2026-01-31,,
ACC000001874,C0000177,BR004,Current,Inactive,Business,USD,10175.01,10175.01,0.01,2025-01-30,9703.9,1733.59
ACC000001875,C0001797,BR001,Current,Active,Business,USD,24655.48,24655.48,0.01,2024-12-03,2608.07,670.12
ACC000001876,C0001041,BR009,Current,Active,Retail,USD,5954.48,5954.48,0.02,2026-01-17,27462.76,2109.12
ACC000001877,C0001569,BR004,Current,Active,Retail,EUR,4675.15,4675.15,0.01,2025-11-27,26301.38,1888.55
ACC000001878,C0000523,BR002,Current,Active,Retail,EUR,2305.39,2305.39,0.01,2025-09-16,34980.11,4794.5
ACC000001879,C0000663,BR004,Savings,Active,Retail,EUR,390.45,390.45,1.77,2024-03-12,,
ACC000001880,C0000614,BR002,Fixed Deposit,Active,Premium,USD,10978.78,10978.78,3.31,2025-10-06,,
ACC000001881,C0000387,BR004,Money Market,Active,Retail,USD,2444.75,2444.75,1.93,2026-03-08,,
ACC000001882,C0000541,BR001,Current,Active,Retail,USD,2154.98,2154.98,0.02,2026-04-02,43681.94,1316.49
ACC000001883,C0000531,BR004,Current,Active,Retail,USD,286.06,286.06,0.0,2025-09-17,16190.93,1057.07
ACC000001884,C0000045,BR003,Money Market,Inactive,Retail,USD,742.25,742.25,2.3,2026-05-04,,
ACC000001885,C0001424,BR005,Money Market,Active,Retail,USD,1695.82,1695.82,1.51,2024-07-27,,
ACC000001886,C0000356,BR001,Money Market,Inactive,Premium,USD,22840.51,22840.51,2.73,2026-04-21,,
ACC000001887,C0000931,BR005,Fixed Deposit,Inactive,Retail,USD,201.11,201.11,5.14,2025-12-09,,
ACC000001888,C0000486,BR007,Fixed Deposit,Active,Retail,EUR,1537.44,1537.44,3.34,2026-03-08,,
ACC000001889,C0001006,BR001,Fixed Deposit,Frozen,Retail,USD,2086.09,2086.09,5.42,2025-08-11,,
ACC000001890,C0001651,BR003,Money Market,Pending Review,Retail,USD,4228.54,4228.54,3.02,2026-02-16,,
ACC000001891,C0001719,BR007,Fixed Deposit,Inactive,Retail,USD,3615.04,3615.04,3.09,2025-09-19,,
ACC000001892,C0000625,BR010,Money Market,Active,Retail,USD,3237.55,3237.55,1.63,2026-03-22,,
ACC000001893,C0001011,BR001,Current,Active,Retail,USD,812.45,812.45,0.02,2025-12-01,11511.01,1170.18
ACC000001894,C0000829,BR002,Current,Active,Retail,USD,268.27,268.27,0.0,2026-03-17,36014.28,3025.21
ACC000001895,C0001276,BR009,Fixed Deposit,Active,Premium,USD,9017.72,9017.72,5.18,2025-12-13,,
ACC000001896,C0001986,BR001,Money Market,Active,Business,USD,199178.8,199178.8,2.03,2024-10-29,,
ACC000001897,C0000342,BR012,Fixed Deposit,Active,Retail,USD,7284.14,7284.14,5.16,2026-04-21,,
ACC000001898,C0000477,BR008,Money Market,Active,Retail,USD,3679.56,3679.56,2.4,2026-02-26,,
ACC000001899,C0000275,BR001,Fixed Deposit,Active,Retail,USD,2777.6,2777.6,4.73,2025-09-11,,
ACC000001900,C0001413,BR004,Fixed Deposit,Active,Retail,USD,2642.92,2642.92,3.68,2025-12-23,,
ACC000001901,C0001600,BR001,Money Market,Active,Retail,USD,1036.79,1036.79,2.47,2025-05-13,,
ACC000001902,C0001262,BR002,Savings,Active,Business,USD,51222.17,51222.17,2.4,2026-02-08,,
ACC000001903,C0000058,BR004,Money Market,Active,Premium,USD,70903.11,70903.11,3.47,2024-12-26,,
ACC000001904,C0001773,BR010,Current,Active,Retail,USD,704.47,704.47,0.0,2025-12-04,25052.44,1492.74
ACC000001905,C0000296,BR001,Checking,Active,Premium,EUR,67156.35,67156.35,0.04,2024-11-04,,1069.92
ACC000001906,C0000859,BR001,Money Market,Inactive,Retail,USD,1310.25,1310.25,1.88,2025-03-24,,
ACC000001907,C0000784,BR003,Checking,Active,Retail,USD,6805.13,6805.13,0.03,2026-05-11,,746.55
ACC000001908,C0000818,BR003,Savings,Active,Retail,GBP,442.83,442.83,2.06,2025-01-24,,
ACC000001909,C0000066,BR004,Savings,Active,Retail,USD,3248.36,3248.36,1.94,2026-04-13,,
ACC000001910,C0000144,BR003,Savings,Active,Retail,USD,865.43,865.43,0.56,2025-04-05,,
ACC000001911,C0000695,BR003,Money Market,Active,Premium,USD,3244.55,3244.55,2.49,2025-03-29,,
ACC000001912,C0000280,BR002,Money Market,Closed,Retail,USD,2249.66,2249.66,2.42,2026-03-07,,
ACC000001913,C0001261,BR003,Savings,Inactive,Premium,USD,36661.11,36661.11,1.4,2026-01-13,,
ACC000001914,C0000329,BR001,Savings,Active,Business,USD,21721.77,21721.77,0.58,2026-04-29,,
ACC000001915,C0001044,BR003,Checking,Active,Retail,USD,403.83,403.83,0.02,2025-02-21,,124.76
ACC000001916,C0001687,BR002,Fixed Deposit,Active,Retail,USD,1649.38,1649.38,5.5,2024-12-07,,
ACC000001917,C0000228,BR003,Money Market,Inactive,Retail,GBP,1656.67,1656.67,2.45,2026-02-04,,
ACC000001918,C0000013,BR003,Fixed Deposit,Active,Premium,USD,23116.91,23116.91,5.45,2025-02-03,,
ACC000001919,C0001690,BR001,Fixed Deposit,Active,Retail,USD,4673.18,4673.18,5.26,2026-02-12,,
ACC000001920,C0000377,BR002,Checking,Active,Retail,USD,1703.75,1703.75,0.02,2025-12-10,,1073.37
ACC000001921,C0001204,BR002,Checking,Active,Retail,USD,11562.28,11562.28,0.05,2026-02-18,,3652.13
ACC000001922,C0001195,BR002,Current,Inactive,Premium,USD,16717.89,16717.89,0.0,2026-02-02,31042.69,1041.22
ACC000001923,C0000375,BR002,Fixed Deposit,Active,Retail,USD,1278.67,1278.67,3.33,2024-10-08,,
ACC000001924,C0000838,BR001,Current,Active,Business,USD,8656.96,8656.96,0.01,2024-10-17,48540.31,3385.64
ACC000001925,C0000554,BR010,Fixed Deposit,Active,Retail,USD,1390.39,1390.39,3.96,2026-05-05,,
ACC000001926,C0000270,BR001,Money Market,Active,Retail,USD,1291.57,1291.57,3.36,2025-07-08,,
ACC000001927,C0001191,BR009,Checking,Active,Retail,USD,4723.5,4723.5,0.05,2026-03-23,,4966.84
ACC000001928,C0001440,BR002,Money Market,Inactive,Retail,EUR,2871.2,2871.2,2.01,2025-02-10,,
ACC000001929,C0001139,BR002,Money Market,Active,Business,USD,14541.43,14541.43,2.43,2025-08-07,,
ACC000001930,C0000121,BR009,Money Market,Active,Retail,USD,2147.92,2147.92,2.02,2026-04-16,,
ACC000001931,C0001047,BR005,Current,Inactive,Premium,USD,26148.08,26148.08,0.0,2025-10-25,28445.48,2859.44
ACC000001932,C0001005,BR002,Money Market,Active,Retail,USD,8333.44,8333.44,1.59,2025-10-11,,
ACC000001933,C0000827,BR003,Money Market,Closed,Retail,USD,4391.84,4391.84,3.38,2024-11-03,,
ACC000001934,C0000413,BR002,Savings,Inactive,Business,USD,149195.97,149195.97,2.46,2026-03-16,,
ACC000001935,C0000571,BR003,Money Market,Active,Business,USD,64350.71,64350.71,3.4,2024-11-29,,
ACC000001936,C0001033,BR001,Savings,Active,Retail,USD,2665.94,2665.94,1.14,2025-11-26,,
ACC000001937,C0000885,BR001,Checking,Active,Premium,CAD,46606.95,46606.95,0.02,2025-04-29,,3634.26
ACC000001938,C0001406,BR010,Savings,Frozen,Premium,USD,3523.54,3523.54,1.16,2025-08-11,,
ACC000001939,C0001800,BR001,Savings,Active,Business,USD,39366.59,39366.59,1.6,2026-01-01,,
ACC000001940,C0000772,BR001,Fixed Deposit,Active,Retail,CAD,835.0,835.0,4.13,2026-02-08,,
ACC000001941,C0001216,BR001,Checking,Active,Retail,USD,2641.63,2641.63,0.04,2026-03-31,,2840.64
ACC000001942,C0000185,BR001,Checking,Active,Retail,USD,6187.1,6187.1,0.03,2025-12-29,,4279.37
ACC000001943,C0000190,BR002,Savings,Inactive,Retail,USD,995.28,995.28,1.49,2026-02-23,,
ACC000001944,C0001913,BR003,Money Market,Active,Premium,GBP,1223.78,1223.78,2.65,2025-04-24,,
ACC000001945,C0000942,BR005,Money Market,Active,Retail,USD,1197.25,1197.25,3.09,2026-05-08,,
ACC000001946,C0000690,BR002,Checking,Closed,Retail,EUR,4507.39,4507.39,0.03,2024-08-29,,2400.14
ACC000001947,C0000529,BR002,Checking,Active,Retail,GBP,3095.27,3095.27,0.04,2024-09-14,,4862.2
ACC000001948,C0001055,BR002,Savings,Active,Retail,USD,2774.39,2774.39,0.69,2025-04-13,,
ACC000001949,C0001711,BR001,Current,Active,Business,USD,42787.79,42787.79,0.02,2025-02-21,16257.87,3310.76
ACC000001950,C0001138,BR004,Fixed Deposit,Active,Retail,USD,503.19,503.19,4.43,2024-10-22,,
ACC000001951,C0001649,BR002,Checking,Active,Retail,USD,3026.9,3026.9,0.04,2026-02-07,,60.19
ACC000001952,C0000744,BR001,Savings,Active,Premium,USD,5800.61,5800.61,1.39,2025-08-29,,
ACC000001953,C0000769,BR010,Money Market,Active,Business,USD,823168.4,823168.4,3.28,2025-01-19,,
ACC000001954,C0000560,BR007,Current,Active,Retail,USD,3198.72,3198.72,0.0,2025-10-24,27751.55,1334.98
ACC000001955,C0001319,BR005,Savings,Active,Premium,USD,7475.24,7475.24,0.68,2025-06-14,,
ACC000001956,C0001039,BR001,Savings,Active,Retail,USD,981.04,981.04,1.69,2025-01-11,,
ACC000001957,C0001571,BR002,Checking,Active,Retail,EUR,1647.57,1647.57,0.02,2026-03-31,,2654.39
ACC000001958,C0001026,BR008,Current,Active,Retail,USD,1422.97,1422.97,0.0,2025-08-23,11756.38,4563.71
ACC000001959,C0001305,BR012,Current,Active,Retail,GBP,5523.87,5523.87,0.0,2025-01-07,49789.42,86.98
ACC000001960,C0000604,BR001,Money Market,Active,Premium,USD,16097.45,16097.45,3.4,2025-05-26,,
ACC000001961,C0001130,BR005,Checking,Active,Retail,USD,869.89,869.89,0.05,2025-12-18,,3141.71
ACC000001962,C0001611,BR004,Fixed Deposit,Active,Retail,USD,11973.37,11973.37,4.66,2025-10-15,,
ACC000001963,C0001828,BR002,Checking,Active,Retail,USD,1899.43,1899.43,0.02,2026-04-22,,1322.51
ACC000001964,C0000837,BR001,Checking,Active,Retail,USD,3900.42,3900.42,0.02,2026-03-11,,433.33
ACC000001965,C0000184,BR005,Savings,Active,Business,EUR,28857.59,28857.59,1.64,2026-05-02,,
ACC000001966,C0001895,BR004,Checking,Active,Retail,USD,2599.61,2599.61,0.04,2025-12-06,,1322.46
ACC000001967,C0001091,BR005,Checking,Active,Retail,USD,2467.87,2467.87,0.04,2024-07-28,,1121.94
ACC000001968,C0001669,BR006,Fixed Deposit,Active,Premium,USD,2018.99,2018.99,5.43,2025-08-31,,
ACC000001969,C0000626,BR004,Savings,Pending Review,Retail,USD,13565.36,13565.36,0.94,2025-03-25,,
ACC000001970,C0001299,BR002,Checking,Active,Retail,USD,6572.47,6572.47,0.02,2025-06-18,,1829.75
ACC000001971,C0001473,BR005,Savings,Closed,Retail,USD,1215.37,1215.37,2.19,2025-12-17,,
ACC000001972,C0000532,BR001,Money Market,Closed,Retail,USD,600.48,600.48,3.5,2026-03-12,,
ACC000001973,C0001096,BR001,Fixed Deposit,Inactive,Retail,USD,2559.49,2559.49,3.32,2025-10-23,,
ACC000001974,C0000940,BR004,Savings,Active,Business,CAD,66438.85,66438.85,1.52,2026-05-10,,
ACC000001975,C0001736,BR002,Current,Closed,Retail,GBP,2580.32,2580.32,0.02,2026-01-28,47658.83,4279.63
ACC000001976,C0000566,BR014,Money Market,Frozen,Retail,EUR,2189.83,2189.83,2.32,2026-04-29,,
ACC000001977,C0001118,BR002,Fixed Deposit,Inactive,Retail,USD,2999.62,2999.62,4.17,2025-01-12,,
ACC000001978,C0000165,BR004,Money Market,Active,Retail,USD,7687.15,7687.15,1.53,2026-04-20,,
ACC000001979,C0000846,BR013,Checking,Inactive,Retail,USD,3191.04,3191.04,0.03,2025-12-02,,4967.11
ACC000001980,C0001994,BR001,Savings,Active,Retail,USD,632.92,632.92,0.92,2025-05-16,,
ACC000001981,C0000110,BR002,Current,Frozen,Retail,USD,7062.56,7062.56,0.01,2025-05-09,47399.98,754.08
ACC000001982,C0000689,BR006,Current,Inactive,Business,USD,428796.39,428796.39,0.02,2026-03-19,8599.53,1283.89
ACC000001983,C0001610,BR001,Current,Active,Retail,USD,42279.46,42279.46,0.01,2025-11-27,41008.84,3832.07
ACC000001984,C0000208,BR004,Money Market,Active,Premium,USD,4343.8,4343.8,2.6,2024-07-09,,
ACC000001985,C0001088,BR001,Savings,Active,Retail,USD,2305.11,2305.11,0.97,2025-12-27,,
ACC000001986,C0000462,BR002,Money Market,Inactive,Retail,USD,225.41,225.41,3.23,2025-09-22,,
ACC000001987,C0001652,BR001,Checking,Active,Retail,USD,3143.68,3143.68,0.04,2026-03-20,,2684.2
ACC000001988,C0000830,BR002,Checking,Active,Retail,USD,1045.03,1045.03,0.01,2025-07-17,,218.71
ACC000001989,C0000187,BR001,Fixed Deposit,Active,Premium,USD,91440.69,91440.69,3.7,2026-04-20,,
ACC000001990,C0001643,BR005,Savings,Frozen,Retail,USD,833.29,833.29,1.3,2025-06-30,,
ACC000001991,C0000637,BR004,Money Market,Active,Retail,USD,333.89,333.89,1.98,2024-04-19,,
ACC000001992,C0000292,BR001,Money Market,Active,Retail,CAD,1128.6,1128.6,1.91,2026-02-09,,
ACC000001993,C0000128,BR020,Savings,Active,Retail,USD,250.76,250.76,2.16,2025-11-10,,
ACC000001994,C0001276,BR004,Checking,Active,Premium,USD,28313.65,28313.65,0.01,2026-02-05,,66.03
ACC000001995,C0000610,BR009,Current,Inactive,Retail,USD,229.27,229.27,0.02,2026-03-27,25070.91,494.51
ACC000001996,C0001685,BR003,Money Market,Active,Retail,USD,1860.23,1860.23,1.71,2026-05-08,,
ACC000001997,C0001291,BR005,Savings,Inactive,Retail,GBP,226.37,226.37,1.87,2025-08-29,,
ACC000001998,C0001264,BR013,Checking,Active,Retail,USD,1312.52,1312.52,0.03,2025-02-25,,1424.48
ACC000001999,C0001303,BR003,Money Market,Active,Retail,USD,9352.31,9352.31,1.52,2026-04-28,,
ACC000002000,C0000247,BR001,Current,Active,Retail,USD,2593.2,2593.2,0.0,2026-01-10,6409.3,2362.74
ACC000002001,C0000341,BR003,Current,Active,Premium,USD,5633.61,5633.61,0.0,2025-11-24,23665.11,3802.26
ACC000002002,C0001465,BR001,Checking,Closed,Retail,USD,1752.5,1752.5,0.01,2025-09-02,,3451.3
ACC000002003,C0000228,BR006,Current,Pending Review,Retail,USD,1840.91,1840.91,0.02,2025-11-18,34003.88,4395.58
ACC000002004,C0001205,BR004,Current,Active,Premium,USD,21431.78,21431.78,0.0,2025-02-16,10299.29,1694.24
ACC000002005,C0000465,BR001,Current,Active,Retail,USD,460.88,460.88,0.02,2025-10-28,9512.03,1433.98
ACC000002006,C0000031,BR004,Money Market,Active,Premium,USD,24162.75,24162.75,3.23,2025-09-12,,
ACC000002007,C0001026,BR001,Savings,Active,Retail,USD,120.98,120.98,1.09,2024-11-28,,
ACC000002008,C0001636,BR005,Savings,Frozen,Business,GBP,28117.25,28117.25,0.82,2025-09-05,,
ACC000002009,C0001689,BR001,Money Market,Active,Retail,CAD,1109.57,1109.57,2.7,2025-05-16,,
ACC000002010,C0001564,BR002,Fixed Deposit,Inactive,Retail,USD,3406.11,3406.11,4.67,2024-09-07,,
ACC000002011,C0000041,BR002,Current,Active,Retail,USD,1849.43,1849.43,0.01,2025-07-25,34659.63,1229.54
ACC000002012,C0001741,BR014,Fixed Deposit,Active,Retail,GBP,443.38,443.38,5.36,2025-07-25,,
ACC000002013,C0000184,BR002,Checking,Inactive,Business,EUR,18361.44,18361.44,0.04,2026-04-29,,1941.98
ACC000002014,C0000010,BR003,Checking,Active,Retail,USD,2205.43,2205.43,0.05,2026-03-06,,4774.96
ACC000002015,C0001329,BR003,Fixed Deposit,Frozen,Retail,USD,1670.59,1670.59,5.12,2026-05-01,,
ACC000002016,C0001440,BR005,Checking,Active,Retail,EUR,1013.21,1013.21,0.03,2026-01-18,,1442.79
ACC000002017,C0001752,BR002,Checking,Active,Premium,USD,8259.89,8259.89,0.05,2025-12-03,,3692.95
ACC000002018,C0001231,BR006,Checking,Inactive,Retail,USD,3627.02,3627.02,0.02,2026-04-27,,736.8
ACC000002019,C0000755,BR009,Current,Active,Premium,USD,7960.98,7960.98,0.02,2025-12-07,27727.45,1940.67
ACC000002020,C0000596,BR002,Savings,Active,Retail,EUR,1655.58,1655.58,1.73,2025-03-14,,
ACC000002021,C0000676,BR001,Money Market,Active,Retail,USD,15834.34,15834.34,1.53,2024-09-13,,
ACC000002022,C0000243,BR008,Fixed Deposit,Closed,Retail,USD,435.42,435.42,4.92,2025-06-22,,
ACC000002023,C0000319,BR003,Money Market,Inactive,Retail,EUR,283.77,283.77,1.74,2026-02-05,,
ACC000002024,C0000968,BR001,Fixed Deposit,Active,Premium,USD,29248.68,29248.68,5.16,2025-11-23,,
ACC000002025,C0000281,BR003,Checking,Closed,Premium,EUR,6777.45,6777.45,0.02,2025-12-29,,492.4
ACC000002026,C0000480,BR004,Money Market,Active,Premium,USD,9718.27,9718.27,2.22,2026-03-15,,
ACC000002027,C0000317,BR002,Checking,Inactive,Retail,USD,827.86,827.86,0.03,2024-12-17,,1135.41
ACC000002028,C0000786,BR001,Fixed Deposit,Inactive,Premium,USD,10303.1,10303.1,4.85,2026-04-03,,
ACC000002029,C0000758,BR006,Current,Inactive,Retail,USD,8942.21,8942.21,0.0,2025-12-07,3700.56,508.73
ACC000002030,C0000944,BR001,Money Market,Active,Retail,USD,4032.45,4032.45,3.11,2026-01-31,,
ACC000002031,C0001546,BR004,Money Market,Pending Review,Retail,USD,4282.21,4282.21,2.46,2025-03-27,,
ACC000002032,C0001481,BR001,Checking,Active,Premium,USD,3241.44,3241.44,0.02,2025-07-31,,79.73
ACC000002033,C0000381,BR008,Fixed Deposit,Inactive,Premium,USD,4225.3,4225.3,4.26,2025-09-11,,
ACC000002034,C0000665,BR005,Savings,Active,Retail,USD,105.73,105.73,0.85,2026-05-05,,
ACC000002035,C0000532,BR005,Current,Active,Retail,USD,804.82,804.82,0.0,2024-10-19,22817.98,2775.0
ACC000002036,C0001708,BR002,Checking,Active,Business,USD,188724.55,188724.55,0.02,2025-10-23,,2226.6
ACC000002037,C0001828,BR002,Savings,Active,Retail,GBP,3031.91,3031.91,2.22,2026-02-24,,
ACC000002038,C0001447,BR001,Fixed Deposit,Active,Premium,USD,10705.22,10705.22,5.3,2025-11-10,,
ACC000002039,C0000975,BR002,Savings,Active,Premium,USD,13065.1,13065.1,2.29,2024-10-25,,
ACC000002040,C0000884,BR005,Current,Active,Premium,USD,6708.39,6708.39,0.01,2026-04-21,1995.37,1316.23
ACC000002041,C0001882,BR010,Current,Active,Business,USD,76550.86,76550.86,0.0,2026-05-08,17063.14,1852.58
