customer_id,first_name,last_name,email,phone_number,date_of_birth,address,city,state,zip_code,country,registration_date,customer_segment,kyc_status,is_active,annual_income,occupation,nationality
C0001276,Andrew,West,edwardray@example.net,468.616.0519x170,1953-05-16,63743 Wright Cape,East Tarahaven,KS,25768,USA,2025-03-22,Premium,Verified,True,107476.78,Attorney,Belarus
C0001277,Maxwell,Craig,ballardkara@example.org,(911)514-7620x73478,1953-03-08,1455 Pitts Mission Apt. 116,Brittanyfurt,MO,30830,USA,2026-01-05,Premium,Verified,False,396962.75,Attorney,Northern Mariana Islands
C0001278,Andrew,Gardner,jeffrey30@example.org,685-378-1656x0880,1989-10-10,244 Drake Ferry,South Cameron,IL,34881,USA,2025-08-09,Retail,Verified,True,44207.91,Warehouse Worker,Antigua and Barbuda
C0001279,Sheila,Gardner,kathrynhamilton@example.org,449-431-8137,2003-06-24,045 Debra Alley,West Ashley,SD,11105,USA,2025-09-16,Retail,Verified,True,39975.6,Nurse,France
C0001280,Robert,Carpenter,sgonzalez@example.com,+1-313-337-2278,1973-09-17,3925 Austin Extensions Apt. 367,South Brettbury,IA,66516,USA,2025-04-27,Retail,Pending,True,31114.89,Retail Worker,Barbados
C0001281,Jessica,Malone,jpowell@example.net,249.507.2648x8105,2002-07-20,7812 Sean Roads,New Deborah,MA,83627,USA,2024-12-12,Retail,Verified,True,38823.09,Sales Associate,Western Sahara
C0001282,Wendy,Waters,tammymcguire@example.com,+1-481-546-9539x5369,1991-11-12,72486 Michelle Corner,Ryanburgh,IN,07314,USA,2025-08-26,Retail,Verified,True,33649.89,Administrative Assistant,Luxembourg
C0001283,Anthony,Shelton,paul01@example.com,001-512-880-4471x208,1977-12-17,8748 Powell Forest,Stephensside,NE,92596,USA,2024-04-19,Premium,Verified,True,150974.35,Attorney,Lesotho
C0001284,Jeffrey,Owen,astevens@example.org,001-863-795-1368x990,2003-06-03,1698 Newman Mall Suite 337,Robertland,MH,66980,USA,2025-02-27,Retail,Verified,True,58591.87,Warehouse Worker,Guinea
C0001285,Matthew,Chavez,xsmall@example.net,(594)958-3618,1955-06-06,8923 Johnson Curve Suite 450,West Marissa,MS,65582,USA,2024-04-06,Retail,Verified,True,24514.14,Retail Worker,Cape Verde
C0001286,Valerie,Burnett,christineclarke@example.net,+1-581-461-0376,1948-07-25,38043 Scott Road Apt. 698,New Jessicamouth,MD,16245,USA,2024-01-24,Retail,Verified,True,18664.59,Sales Associate,Malta
C0001287,Kimberly,Garcia,ahardin@example.com,001-783-693-1329x4027,1968-06-24,0165 Diaz Island,Turnerfurt,IL,83679,USA,2024-08-18,Retail,Verified,True,14499.9,Warehouse Worker,Moldova
C0001288,Teresa,Jennings,wcaldwell@example.org,260-855-7384x10960,1945-03-17,61531 Gray Brooks Apt. 445,Burkeshire,CO,67382,USA,2024-05-11,Retail,Verified,True,46816.72,Teacher,French Polynesia
C0001289,Jerry,Vaughn,cdelacruz@example.com,255.746.0683x426,1954-11-07,88249 Chapman Lane,New Janetville,NY,61613,USA,2025-05-12,Retail,Verified,True,20916.98,Driver,Maldives
C0001290,Barry,Rodriguez,leetina@example.com,474.551.2619x37902,1978-03-12,443 Glenda Corner,West Victoria,VT,42908,USA,2025-05-28,Premium,Pending,True,27126.48,Consultant,Switzerland
C0001291,Catherine,Carlson,alvarezmatthew@example.com,001-387-723-0636x57837,1970-04-09,41367 Webb Light,Obrienshire,TN,91360,USA,2024-11-09,Retail,Verified,True,44103.27,Warehouse Worker,Samoa
C0001292,Jennifer,Anderson,dmendoza@example.org,001-267-655-7912,1949-02-10,0289 Barrera Ford Apt. 697,Duncanville,IA,88986,USA,2025-08-26,Retail,Failed,True,126310.67,Driver,Iceland
C0001293,Joseph,Gardner,mrandall@example.net,(590)787-8639x1418,1973-06-30,949 Gloria Turnpike,Jorgeview,HI,60537,USA,2024-03-23,Retail,Pending,True,36205.44,Nurse,Korea
C0001294,Michael,Nelson,timothyjenkins@example.org,+1-554-372-8740x751,1949-09-24,0378 Tina Burgs Apt. 568,Lake Rebeccaside,SD,85269,USA,2025-08-01,Retail,Verified,True,55229.11,Retired,Martinique
C0001295,Timothy,Smith,ghoward@example.org,001-993-692-5679,1974-01-12,17718 White Lodge Suite 861,Wintersbury,WV,74125,USA,2025-09-01,Retail,Failed,True,37832.15,Retail Worker,Cote d'Ivoire
C0001296,Amanda,Allen,douglaslloyd@example.org,998-964-0946x6549,1994-03-13,3644 Lisa Port,Justinberg,CT,86059,USA,2025-12-23,Business,Verified,True,247926.67,Sole Trader,Hong Kong
C0001297,Brandon,Fernandez,abbottjackie@example.net,+1-534-882-8009x205,1951-12-15,45686 George Camp Apt. 923,North Kristen,MD,17937,USA,2025-04-11,Premium,Pending,True,171346.98,Financial Analyst,American Samoa
C0001298,Joseph,Benton,dana58@example.net,527-568-6127x793,2004-12-24,6942 Clayton Grove,Lauramouth,MO,50073,USA,2024-05-10,Retail,Verified,True,31409.41,Driver,Israel
C0001299,Margaret,Barnett,nicolerandall@example.net,001-450-864-1031x84173,1999-06-26,34655 Jordan Circles Apt. 038,Joanchester,NH,89029,USA,2024-09-26,Retail,Verified,True,41510.27,Warehouse Worker,Jordan
C0001300,Kevin,Williams,janicedixon@example.net,843-453-5425,1958-01-28,078 Mary Gateway Suite 751,Lake Kathy,WI,06185,USA,2025-12-20,Retail,Pending,True,42652.83,Administrative Assistant,Peru
C0001301,Christine,Shaw,andrew82@example.net,205-854-6512x069,1958-12-14,95973 Moore Garden,East Davidside,KY,50122,USA,2025-04-25,Retail,Verified,True,26002.68,Retired,Denmark
C0001302,Kathryn,Patton,patricia28@example.org,001-954-900-9231x950,2006-02-03,53900 Katherine Roads,East Julie,GA,51405,USA,2024-08-08,Retail,Verified,True,59636.39,Warehouse Worker,Anguilla
C0001303,Mark,Diaz,jasmine62@example.net,697-556-5783x3939,2001-03-03,95188 Gill Plaza,Schmidtburgh,WY,69883,USA,2024-01-24,Retail,Verified,True,33273.62,Sales Associate,Philippines
C0001304,Ariel,Olson,cassandrastone@example.org,+1-718-898-6598x46074,1997-12-18,567 Paula Estate,Garciaside,AS,84238,USA,2026-02-27,Premium,Verified,True,62727.35,Investment Manager,Kiribati
C0001305,Abigail,Carson,nortonandrea@example.org,+1-220-875-2046x90743,1964-08-19,477 Christina Canyon Apt. 444,Lake Timville,OK,63911,USA,2024-05-05,Retail,Verified,True,47489.07,Driver,United States of America
C0001306,Denise,Curry,martinezhenry@example.org,001-867-629-1694x26166,1977-03-16,07935 Scott Manor Suite 208,North Stephanie,MH,98950,USA,2024-10-26,Retail,Verified,False,23173.53,Retired,Algeria
C0001307,Adam,Doyle,reidalicia@example.org,852-890-0741,1984-09-09,08604 Angela Shore Apt. 167,East David,ME,50568,USA,2025-01-26,Retail,Verified,True,36830.83,Nurse,Fiji
C0001308,Darrell,James,dbrown@example.net,377.388.9214,1972-08-18,72908 Ruiz Valleys,Lake Danielville,NH,08490,USA,2025-06-19,Premium,Verified,False,98177.13,Physician,Seychelles
C0001309,Joseph,Little,isingh@example.net,(675)979-0336x759,1966-12-13,99993 Moreno Plains,Edwardsborough,WI,06134,USA,2026-04-15,Retail,Verified,True,62501.62,Student,Albania
C0001310,Leslie,Lewis,natalie04@example.net,+1-920-770-0026,1960-01-11,7539 Ballard Turnpike Apt. 638,West Christopher,NJ,18990,USA,2024-11-10,Retail,Verified,True,46043.83,Sales Associate,Austria
C0001311,Megan,Bailey,christophersolis@example.org,(333)408-0480x8861,1953-06-16,044 Brian Island Suite 721,East Seanfurt,NC,14355,USA,2024-01-02,Premium,Pending,True,97244.51,Financial Analyst,Mongolia
C0001312,Rachel,Oconnell,bkidd@example.org,(921)252-6737x110,1976-06-25,686 Barnes Street Suite 147,West Nancy,MP,41246,USA,2025-10-26,Premium,Verified,True,161241.7,Architect,Mexico
C0001313,Matthew,Fields,tiffany52@example.com,876.889.9773x951,1979-02-06,23701 Rhodes Brook,Jenniferton,TX,58158,USA,2024-04-29,Retail,Verified,True,72773.25,Administrative Assistant,Guernsey
C0001314,Wendy,Davis,ochandler@example.net,823.304.7725,1984-03-12,9533 Davis Crossroad,South Jacobhaven,CO,42563,USA,2025-09-26,Retail,Verified,True,47997.55,Student,Indonesia
C0001315,Dorothy,Moody,anthonyconrad@example.net,5518834349,1944-01-03,6808 Ramos Roads,West Tony,LA,92419,USA,2025-02-08,Premium,Failed,False,99330.86,Financial Analyst,Bhutan
C0001316,Roger,Hughes,owentravis@example.com,509.464.7429,1988-04-03,348 Johnson Stravenue Apt. 951,Powersside,VT,77732,USA,2024-03-03,Retail,Verified,True,18846.49,Retail Worker,Moldova
C0001317,Michael,Fox,nicholaskim@example.org,812.858.1287,1961-08-09,0419 Villegas Summit,Josemouth,NE,45206,USA,2024-10-09,Retail,Failed,False,21320.9,Teacher,Thailand
C0001318,David,Morales,vblack@example.org,(792)617-5171x35284,1992-09-13,50057 Vega Station Apt. 766,Amandahaven,ME,15578,USA,2024-12-16,Premium,Pending,True,82196.27,Architect,Mayotte
C0001319,John,White,iwilliams@example.org,459.648.2245,1985-09-18,0353 Rodriguez Manors,Larryville,AS,34848,USA,2024-06-02,Premium,Verified,True,68479.7,Investment Manager,Bosnia and Herzegovina
C0001320,Kathy,Rios,valdezkelly@example.com,691.629.8358,1984-03-26,127 Jones Mills,Terrymouth,MS,85327,USA,2026-02-18,Retail,Verified,True,33074.38,Student,Guadeloupe
C0001321,Maria,Guzman,maldonadojuan@example.com,001-440-480-3089,1953-08-09,4199 Nguyen Summit,Antonioshire,IA,61394,USA,2025-10-15,Retail,Verified,True,37358.84,Sales Associate,El Salvador
C0001322,David,Perry,angela28@example.org,(238)265-6260,1962-04-09,801 Adam Gateway Apt. 053,Medinaside,MO,69168,USA,2026-01-14,Retail,Pending,True,47327.48,Student,Norfolk Island
C0001323,Kristi,Rios,brentcampos@example.org,4715081692,1951-04-08,6215 Jones Vista Apt. 980,Smithberg,NH,96688,USA,2024-07-27,Retail,Expired,True,35057.7,Driver,Niger
C0001324,Garrett,Underwood,melinda28@example.com,958.634.9263,1985-06-27,9109 Kelsey Summit Apt. 355,Stanleyberg,MH,68063,USA,2024-12-09,Retail,Verified,True,46316.37,Retired,Estonia
C0001325,Diana,Holland,claychristopher@example.net,8553875302,1967-08-01,990 Brown Mountain Suite 202,Larsonhaven,RI,89922,USA,2024-05-28,Retail,Expired,True,37505.29,Driver,Falkland Islands (Malvinas)
C0001326,Melissa,Weeks,pachecoanna@example.net,972-684-5848,1962-09-13,09262 Reed Plains Apt. 720,New Danatown,MI,60378,USA,2024-02-02,Retail,Verified,True,13524.62,Student,Belgium
C0001327,Rebecca,Mitchell,tamarasandoval@example.com,652.892.5556x808,1979-02-20,15812 Omar Drives,Janeport,RI,85110,USA,2025-03-19,Retail,Verified,True,22704.82,Retired,Slovenia
C0001328,Erika,Smith,darren06@example.net,924.946.0957x724,1973-04-06,6308 Mathew Curve Apt. 910,Lake Hannahchester,IA,35501,USA,2025-12-15,Retail,Verified,True,33791.22,Teacher,Gambia
C0001329,Kayla,Miller,wilkinspamela@example.org,9225305975,1983-01-24,8287 Cooper Mission,Jessicastad,DC,43998,USA,2026-03-01,Retail,Pending,True,19833.99,Warehouse Worker,Isle of Man
C0001330,Mario,Cruz,angel66@example.com,778.726.4871x30002,1978-04-18,4533 Wallace Pass Suite 294,Keithtown,LA,16002,USA,2025-04-28,Retail,Failed,True,49019.05,Teacher,Holy See (Vatican City State)
C0001331,Mark,Mcgee,kathyolson@example.com,+1-751-718-1961x387,1942-10-04,422 Elizabeth Gateway Apt. 419,Boonemouth,VA,11920,USA,2024-05-05,Business,Verified,True,913099.98,CFO,Mali
C0001332,Michelle,Reeves,yalexander@example.com,936-304-8909x8592,1940-10-03,69474 Tanya Inlet Suite 688,Lake William,CO,51745,USA,2024-05-20,Retail,Expired,True,66794.83,Warehouse Worker,Reunion
C0001333,Alicia,Castillo,ureyes@example.com,208.743.1965x21790,2003-02-20,126 Mitchell Square,Evansberg,PW,82842,USA,2026-04-05,Business,Expired,True,226216.03,Operations Manager,Sao Tome and Principe
C0001334,Kevin,Rogers,amanda76@example.net,559-312-6813x07837,2003-08-12,9412 Kathy Green,Brandyburgh,ID,23627,USA,2025-07-28,Retail,Verified,True,76524.26,Sales Associate,Puerto Rico
C0001335,Brian,Curry,michael71@example.org,001-462-974-3514x92863,1975-07-01,31740 Alicia Club,South Aaronfort,MS,30964,USA,2025-04-05,Retail,Verified,False,39117.83,Nurse,Falkland Islands (Malvinas)
C0001336,Jared,Frazier,whiteyvonne@example.net,(433)756-4162x9870,1954-07-03,51435 Thomas Run,Lake Patrick,NY,48454,USA,2024-03-08,Retail,Verified,True,30682.78,Teacher,Estonia
C0001337,Julie,Hopkins,gavin02@example.net,754.572.2405,1990-01-19,1139 Adam Lakes,South Michael,SC,22144,USA,2024-10-31,Business,Verified,True,164271.84,Operations Manager,Ethiopia
C0001338,William,Johnson,robert33@example.com,(656)538-5981x828,1943-11-13,8698 Bradley Key Suite 733,South Cindyberg,MO,83032,USA,2025-08-26,Retail,Verified,True,31218.47,Student,Afghanistan
C0001339,Emily,Smith,stephen50@example.org,850.756.6558x990,1979-09-11,722 Gary Falls Apt. 430,South Johnland,OK,14268,USA,2024-02-27,Retail,Expired,True,29908.91,Driver,Sweden
C0001340,Melissa,Harrison,stevensonjohn@example.org,491-814-2028x61223,1969-08-05,0245 Taylor Green,East Justin,AK,19986,USA,2024-12-25,Retail,Failed,True,39545.54,Retail Worker,Portugal
C0001341,Kim,Brown,davisdavid@example.net,+1-528-724-3509x791,1949-04-23,95617 White Harbors,Rickyfort,AS,49764,USA,2025-03-20,Retail,Verified,True,39351.41,Teacher,Azerbaijan
C0001342,Katrina,Molina,xellis@example.org,(514)808-3070x9063,2001-07-30,73156 Franco Estates,Jonesborough,NE,25013,USA,2024-08-14,Retail,Verified,True,36370.85,Teacher,French Guiana
C0001343,Lisa,Barnett,dzimmerman@example.org,+1-424-438-2146,1962-03-22,28338 James Islands,Lake Frank,MA,79326,USA,2024-02-13,Retail,Verified,True,45182.68,Retail Worker,Hungary
C0001344,Todd,Johnson,samantha01@example.com,212-545-2292x4567,1950-03-13,504 Stout Square,East Dawn,NH,36982,USA,2024-06-24,Retail,Verified,True,65862.41,Retail Worker,Guinea
C0001345,James,Peterson,jaredboyd@example.net,+1-995-791-9053x0945,2003-03-07,82572 Hunter Square Apt. 007,New Robertland,OH,57613,USA,2025-04-16,Retail,Verified,True,58382.83,Driver,Macao
C0001346,Kenneth,Maldonado,steven52@example.net,+1-414-483-5650x869,1996-07-22,025 Erica Land Suite 110,Michaelchester,HI,86136,USA,2025-04-16,Retail,Verified,True,17284.25,Sales Associate,Barbados
C0001347,Roberto,Russell,gkemp@example.org,+1-694-405-9647x0336,1950-01-30,3206 Nelson Stream Apt. 261,Vanessaport,VI,08189,USA,2024-11-18,Retail,Verified,True,10127.8,Administrative Assistant,Lesotho
C0001348,Michael,Preston,james10@example.net,356-483-0953,1945-03-16,2649 Campbell Plaza,Brownmouth,SD,82561,USA,2025-08-15,Business,Expired,True,566626.67,Director,French Guiana
C0001349,Frank,Gutierrez,benjaminmcgrath@example.net,6786101012,1959-07-16,6942 Daniel Pass,Parkershire,SD,03089,USA,2024-02-09,Premium,Verified,True,43472.02,Investment Manager,Fiji
C0001350,Breanna,Serrano,gonzalesholly@example.net,249-820-4993,1957-10-17,41210 Williams Vista Suite 310,Mitchelltown,IL,12056,USA,2025-07-20,Retail,Verified,True,32455.24,Sales Associate,Saint Lucia
C0001351,William,Dunn,hughesalexis@example.com,251.741.4835x156,1975-11-24,2770 Calvin Tunnel,New Paul,CT,44404,USA,2024-07-08,Retail,Pending,True,20230.44,Retail Worker,British Indian Ocean Territory (Chagos Archipelago)
C0001352,Rebecca,Hamilton,qmathis@example.org,001-459-734-1061x65047,1945-10-03,10737 Jacob Avenue Suite 250,Manuelburgh,ME,03122,USA,2026-05-02,Premium,Verified,True,33483.62,Investment Manager,Maldives
C0001353,Jennifer,Johnson,icraig@example.com,001-633-260-1099x93191,1970-02-04,981 Mary Wall,Davidville,WY,77470,USA,2024-07-29,Retail,Verified,False,47606.82,Warehouse Worker,Panama
C0001354,Megan,Day,tmathews@example.net,659-749-2543,1988-01-19,66427 Amanda Station,Garrettfurt,MP,57824,USA,2025-03-08,Retail,Verified,True,53081.17,Retail Worker,Mexico
C0001355,Natasha,Johnson,farleygeorge@example.net,001-527-824-3067x7798,1944-08-13,8107 William Dale Suite 089,Lake Michael,VT,91545,USA,2024-12-06,Retail,Pending,True,27221.02,Retired,Comoros
C0001356,Kathleen,Holder,djohnston@example.net,(936)461-6201,1990-11-18,126 Brown Springs Suite 961,Port Tamaraside,KY,00716,USA,2025-01-06,Retail,Verified,True,9941.56,Teacher,Nigeria
C0001357,Julia,White,emyers@example.org,001-860-986-3339x95066,1942-03-13,55080 Matthew Causeway Apt. 830,Garrettburgh,MN,06786,USA,2026-02-23,Retail,Verified,True,27636.09,Student,Switzerland
C0001358,Michael,Cherry,patricia44@example.org,001-894-212-4361,1942-10-15,29990 Ross Prairie Apt. 814,South Trevor,KS,80443,USA,2024-01-23,Retail,Verified,True,44174.46,Retail Worker,Dominica
C0001359,Mary,Davis,sramirez@example.org,576-975-5004,1949-06-22,315 Gomez Shores Apt. 295,Lake Amandaside,MO,05190,USA,2024-11-03,Retail,Verified,True,17336.06,Student,Yemen
C0001360,Brian,Coleman,angela75@example.com,953.251.5347x4392,1980-01-19,07800 Travis Corners,North Aaronberg,AS,01224,USA,2026-02-20,Retail,Verified,True,39802.3,Sales Associate,Canada
C0001361,John,Knox,rsmith@example.net,8978578851,1998-01-02,076 Edwards Rapid,West Jeffreyshire,LA,98130,USA,2025-09-11,Retail,Verified,False,36038.57,Administrative Assistant,Saint Barthelemy
C0001362,Ryan,Lucas,hannahgalloway@example.net,626.810.5402x602,1945-06-16,592 Jasmine Radial Suite 688,Leachshire,MH,28972,USA,2024-10-25,Retail,Verified,True,48515.85,Teacher,Paraguay
C0001363,Shannon,Hill,natalierichmond@example.net,6236848761,1980-03-03,37360 William Mill Suite 379,Scottborough,CT,69789,USA,2024-12-04,Retail,Verified,True,38553.04,Administrative Assistant,Palau
C0001364,Hector,Armstrong,mooresarah@example.org,+1-878-952-3461x5121,1957-09-16,089 Williams Brooks Suite 658,Shawburgh,VT,41190,USA,2024-07-20,Retail,Verified,True,22325.07,Teacher,Saint Pierre and Miquelon
C0001365,Melanie,Ward,karlarobinson@example.com,504-645-0398x638,1965-07-04,9081 Phillips Pines Suite 029,Leonbury,HI,90590,USA,2024-12-12,Retail,Verified,True,66057.82,Sales Associate,Tonga
C0001366,Melvin,Walls,mendozasteven@example.net,390-748-7860,1945-08-01,334 Jones Rest,New Victoria,WA,33461,USA,2025-06-23,Business,Verified,True,236375.36,CFO,Faroe Islands
C0001367,Christopher,Clark,gcastro@example.com,+1-774-225-0743x8203,1991-08-23,8677 Cook Bypass,Jamesmouth,NJ,83998,USA,2025-08-19,Retail,Verified,True,35823.08,Driver,Rwanda
C0001368,Denise,Long,yclark@example.org,724-874-1516x329,1944-06-02,148 Susan Greens Apt. 648,Charleshaven,GA,91646,USA,2025-11-29,Premium,Verified,True,56389.55,Consultant,Pitcairn Islands
C0001369,Julie,Wells,farmercarlos@example.com,2172419640,1964-12-21,6835 Calderon Mission,Lake Lindsay,OH,62611,USA,2026-01-11,Retail,Verified,True,29096.08,Retail Worker,Lesotho
C0001370,Mark,Smith,kennethbright@example.org,751-437-4028x2656,1966-05-21,675 White Land,Matthewview,AL,31219,USA,2025-04-18,Premium,Verified,True,58053.39,Business Owner,Myanmar
C0001371,Tanya,Avila,cassidyward@example.com,936-842-2094x70544,1983-07-01,390 Shirley Stream Suite 692,Brownbury,NY,71302,USA,2025-05-29,Retail,Verified,True,33307.14,Teacher,United Kingdom
C0001372,Dwayne,Harrell,wbrown@example.net,634.443.0299x73854,1989-07-16,29480 Hale Passage Suite 989,New Jenniferfurt,ID,33916,USA,2024-09-27,Retail,Verified,True,85464.32,Retail Worker,Libyan Arab Jamahiriya
C0001373,Kyle,Trujillo,rodriguezsean@example.com,378.915.6162,1951-08-17,7138 Gonzalez Highway,Lake Danielleborough,MH,10379,USA,2024-07-01,Retail,Verified,False,18288.9,Sales Associate,Indonesia
C0001374,Robert,Hampton,colemanlance@example.net,+1-669-988-9676x21822,1969-04-17,47686 Williams Spur,Garciamouth,CO,84107,USA,2025-02-19,Retail,Verified,True,16207.34,Driver,Maldives
C0001375,Ashley,Stevens,matthewherrera@example.net,(535)629-8009,1985-08-27,73454 Wendy Neck,North Michaelmouth,NC,24839,USA,2024-10-07,Retail,Verified,True,75779.66,Nurse,Yemen
C0001376,Angela,Serrano,christopher19@example.org,606.777.6931x316,1944-11-12,336 Martin Islands,Port Jeffreystad,IA,32361,USA,2024-09-28,Business,Verified,True,226962.72,CFO,Suriname
C0001377,Christopher,Garcia,stacy67@example.com,001-991-249-9959x77031,1990-03-24,8258 Jacob Cliff Suite 354,Paulborough,WY,52412,USA,2026-01-01,Retail,Verified,True,25989.91,Teacher,Nicaragua
C0001378,Zachary,Lara,samuelhamilton@example.com,+1-544-449-8106x3267,1975-02-01,0429 Thomas Ridge,Port Charles,RI,23428,USA,2025-02-17,Premium,Verified,True,184230.47,Financial Analyst,Kiribati
C0001379,Susan,May,brendan97@example.net,(309)493-8721,1958-03-27,82998 Briana View,North Migueltown,WI,87856,USA,2025-07-24,Retail,Verified,True,26827.75,Student,Nigeria
C0001380,Shelby,Henry,jmiller@example.org,001-268-303-0400x5468,1964-02-19,43360 Snyder Flat,North Jill,CT,16192,USA,2025-06-18,Retail,Verified,False,90490.93,Retired,Ethiopia
C0001381,Martin,Welch,beckyblake@example.com,+1-919-869-0913x641,1979-06-11,920 Good Hollow Apt. 609,North Roberthaven,AL,14580,USA,2024-05-07,Retail,Verified,True,50968.49,Nurse,Guam
